,Place,Region,Country,SchoolName,Ownership,Latitude,Longitude,WindSpeed,WindDegree,WindDirection,Gust,Pressure,Precipitation,Temperature,Visibility,Humidity,Cloud,UV
8060,Mbeya,Mbeya,Tanzania,NGULULWALE,Government,-8.9,33.45,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8061,Mbeya,Mbeya,Tanzania,NKUYU,Government,-8.9,33.45,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8062,Mbeya,Mbeya,Tanzania,NSANGA,Government,-8.9,33.45,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8063,Mbeya,Mbeya,Tanzania,NTABA,Government,-8.9,33.45,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8064,Lupata,Mbeya,Tanzania,NTAPISI,Government,-9.3,33.85,4.7,157,SSE,5.4,1019.0,0.0,20.1,6.0,64,19,7.0
8065,Mbeya,Mbeya,Tanzania,NYANGA,Government,-8.9,33.45,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8066,Mbeya,Mbeya,Tanzania,SANGANILO,Government,-8.9,33.45,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8067,Chunya,Mbeya,Tanzania,BITIMANYANGA,Government,-8.53,33.42,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8068,Chunya,Mbeya,Tanzania,CHALANGWA,Government,-8.53,33.42,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8069,Chunya,Mbeya,Tanzania,CHOKAA,Government,-8.53,33.42,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8070,Chunya,Mbeya,Tanzania,CHUNYAKATI,Government,-8.53,33.42,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8071,Chunya,Mbeya,Tanzania,CHUNYAMJINI,Government,-8.53,33.42,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8072,Chunya,Mbeya,Tanzania,GODIMA,Government,-8.53,33.42,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8073,Chunya,Mbeya,Tanzania,IDENDERUKA,Government,-8.53,33.42,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8074,Chunya,Mbeya,Tanzania,IFUMBO,Government,-8.53,33.42,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8075,Chunya,Mbeya,Tanzania,IGOMAA,Government,-8.53,33.42,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8076,Chunya,Mbeya,Tanzania,ISANGAWANA,Government,-8.53,33.42,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8077,Mbugani,Mbeya,Tanzania,ISENYELA,Government,-7.97,33.3,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8078,Chunya,Mbeya,Tanzania,ISEWE,Government,-8.53,33.42,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8079,Chunya,Mbeya,Tanzania,ITETE,Government,-8.53,33.42,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8080,Chunya,Mbeya,Tanzania,ITUMBA,Government,-8.53,33.42,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8081,Chunya,Mbeya,Tanzania,ITUMBI,Government,-8.53,33.42,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8082,Chunya,Mbeya,Tanzania,IZUMBI,Government,-8.53,33.42,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8083,Chunya,Mbeya,Tanzania,KALANGALI,Government,-8.53,33.42,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8084,Chunya,Mbeya,Tanzania,KAMBIKATOTO,Government,-8.53,33.42,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8085,Chunya,Mbeya,Tanzania,KASASYA,Government,-8.53,33.42,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8086,Mbugani,Mbeya,Tanzania,KEN GOLD,Non-Government,-7.97,33.3,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8087,Chunya,Mbeya,Tanzania,KIBAONI,Government,-8.53,33.42,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8088,Chunya,Mbeya,Tanzania,KILOMBERO,Government,-8.53,33.42,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8089,Chunya,Mbeya,Tanzania,KIPOKA,Government,-8.53,33.42,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8090,Chunya,Mbeya,Tanzania,KISALASI,Government,-8.53,33.42,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8091,Mbugani,Mbeya,Tanzania,KIWANJA,Government,-7.97,33.3,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8092,Chunya,Mbeya,Tanzania,LOGYA,Government,-8.53,33.42,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8093,Chunya,Mbeya,Tanzania,LOLA,Government,-8.53,33.42,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8094,Chunya,Mbeya,Tanzania,LUALAJE,Government,-8.53,33.42,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8095,Chunya,Mbeya,Tanzania,LUPA,Government,-8.53,33.42,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8096,Chunya,Mbeya,Tanzania,LUPAMARKET,Government,-8.53,33.42,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8097,Chunya,Mbeya,Tanzania,LUPATINGATINGA,Government,-8.53,33.42,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8098,Chunya,Mbeya,Tanzania,LYESELO,Government,-8.53,33.42,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8099,Chunya,Mbeya,Tanzania,MAFYEKO,Government,-8.53,33.42,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8100,Chunya,Mbeya,Tanzania,MAJENGO,Government,-8.53,33.42,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8101,Chunya,Mbeya,Tanzania,MAKONGOLOSI,Government,-8.53,33.42,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8102,Chunya,Mbeya,Tanzania,MALANGAMILO,Government,-8.53,33.42,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8103,Chunya,Mbeya,Tanzania,MAMBA,Government,-8.53,33.42,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8104,Chunya,Mbeya,Tanzania,MAPINDUZI,Government,-8.53,33.42,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8105,Chunya,Mbeya,Tanzania,MAPOGORO,Government,-8.53,33.42,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8106,Chunya,Mbeya,Tanzania,MATUNDASI,Government,-8.53,33.42,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8107,Chunya,Mbeya,Tanzania,MATWIGA,Government,-8.53,33.42,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8108,Chunya,Mbeya,Tanzania,MAWELU,Government,-8.53,33.42,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8109,Chunya,Mbeya,Tanzania,MAZIMBO,Government,-8.53,33.42,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8110,Mbugani,Mbeya,Tanzania,MBUGANI,Government,-7.97,33.3,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8111,Chunya,Mbeya,Tanzania,MKOLA,Government,-8.53,33.42,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8112,Mbugani,Mbeya,Tanzania,MLIMANJIWA,Government,-7.97,33.3,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8113,Chunya,Mbeya,Tanzania,MTANDE,Government,-8.53,33.42,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8114,Chunya,Mbeya,Tanzania,MTANILA,Government,-8.53,33.42,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8115,Chunya,Mbeya,Tanzania,MUUNGANO,Government,-8.53,33.42,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8116,Chunya,Mbeya,Tanzania,MWAOGA,Government,-8.53,33.42,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8117,Chunya,Mbeya,Tanzania,MWIJI,Government,-8.53,33.42,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8118,Chunya,Mbeya,Tanzania,NKUNG'UNGU,Government,-8.53,33.42,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8119,Mbugani,Mbeya,Tanzania,NYATURA,Government,-7.97,33.3,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8120,Chunya,Mbeya,Tanzania,NYERERE,Government,-8.53,33.42,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8121,Chunya,Mbeya,Tanzania,SAMBILIMWAYA,Government,-8.53,33.42,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8122,Chunya,Mbeya,Tanzania,SANGAMBI,Government,-8.53,33.42,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8123,Chunya,Mbeya,Tanzania,SHOGA,Government,-8.53,33.42,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8124,Chunya,Mbeya,Tanzania,SOKOINE,Government,-8.53,33.42,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8125,Chunya,Mbeya,Tanzania,SOWETO,Government,-8.53,33.42,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8126,Chunya,Mbeya,Tanzania,TWIGA,Government,-8.53,33.42,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8127,Chunya,Mbeya,Tanzania,UMOJA,Government,-8.53,33.42,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8128,Chunya,Mbeya,Tanzania,UPENDO,Government,-8.53,33.42,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8129,Kyela,Mbeya,Tanzania,BUJONDE,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8130,Kyela,Mbeya,Tanzania,BUKINGA,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8131,Kyela,Mbeya,Tanzania,BUTANGALI,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8132,Kyela,Mbeya,Tanzania,BWATO,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8133,Kyela,Mbeya,Tanzania,IBONDE,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8134,Kyela,Mbeya,Tanzania,IBUNGU,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8135,Kyela,Mbeya,Tanzania,IKAMA,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8136,Kyela,Mbeya,Tanzania,IKOLO,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8137,Kyela,Mbeya,Tanzania,IKOMBE,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8138,Kyela,Mbeya,Tanzania,IKOMELO,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8139,Kyela,Mbeya,Tanzania,IKULU,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8140,Kyela,Mbeya,Tanzania,ILOPA,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8141,Kyela,Mbeya,Tanzania,IPINDA,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8142,Kyela,Mbeya,Tanzania,IPYANA,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8143,Kyela,Mbeya,Tanzania,ISAKI,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8144,Kyela,Mbeya,Tanzania,ISANGA,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8145,Kyela,Mbeya,Tanzania,ISIMBA,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8146,Kyela,Mbeya,Tanzania,ISUBA,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8147,Kyela,Mbeya,Tanzania,ITENYA,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8148,Kyela,Mbeya,Tanzania,ITUNGE,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8149,Kyela,Mbeya,Tanzania,JITEGEMEE,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8150,Kyela,Mbeya,Tanzania,KABANGA,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8151,Kyela,Mbeya,Tanzania,KABULA,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8152,Kyela,Mbeya,Tanzania,KAFUNDO,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8153,Kyela,Mbeya,Tanzania,KAJUNJUMELE,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8154,Kyela,Mbeya,Tanzania,KANDETE,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8155,Kyela,Mbeya,Tanzania,KANGA,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8156,Kyela,Mbeya,Tanzania,KAPAMISYA,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8157,Kyela,Mbeya,Tanzania,KAPWILI,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8158,Kyela,Mbeya,Tanzania,KASANGA,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8159,Kyela,Mbeya,Tanzania,KASUMULU,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8160,Mbugani,Mbeya,Tanzania,KATI,Government,-7.97,33.3,4.5,80,E,5.1,1018.0,0.0,24.3,6.0,45,5,7.0
8161,Kyela,Mbeya,Tanzania,KATUMBASONGWE,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8162,Kyela,Mbeya,Tanzania,KEIFO ENGLISH MEDIUM,Non-Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8163,Kyela,Mbeya,Tanzania,KIDZCARE KYELA,Non-Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8164,Kyela,Mbeya,Tanzania,KIKUBA,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8165,Kyela,Mbeya,Tanzania,KIKUSYA,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8166,Kyela,Mbeya,Tanzania,KILASILO,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8167,Kyela,Mbeya,Tanzania,KISALE,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8168,Kyela,Mbeya,Tanzania,KISYOSYO,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8169,Kyela,Mbeya,Tanzania,KIWIRA COAL MINE,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8170,Kyela,Mbeya,Tanzania,KYANGALA,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8171,Kyela,Mbeya,Tanzania,KYELA,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8172,Kyela,Mbeya,Tanzania,KYIJILA,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8173,Kyela,Mbeya,Tanzania,LAMYA,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8174,Kyela,Mbeya,Tanzania,LEMA,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8175,Kyela,Mbeya,Tanzania,LUBAGA,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8176,Kyela,Mbeya,Tanzania,LUBELE,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8177,Kyela,Mbeya,Tanzania,LUGOMBO,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8178,Kyela,Mbeya,Tanzania,LUKAMA,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8179,Kyela,Mbeya,Tanzania,LUKUYU,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8180,Kyela,Mbeya,Tanzania,LUKWEGO,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8181,Kyela,Mbeya,Tanzania,LUPASO,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8182,Kyela,Mbeya,Tanzania,LUSUNGO,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8183,Kyela,Mbeya,Tanzania,LUTUSYO,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8184,Kyela,Mbeya,Tanzania,LWANGWA,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8185,Kyela,Mbeya,Tanzania,MABABU,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8186,Kyela,Mbeya,Tanzania,MABUNGA,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8187,Kyela,Mbeya,Tanzania,MAENDELEO,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8188,Kyela,Mbeya,Tanzania,MAHENGE,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8189,Kyela,Mbeya,Tanzania,MAKWALE,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8190,Kyela,Mbeya,Tanzania,MALANGALI,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8191,Kyela,Mbeya,Tanzania,MALUNGO,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8192,Kyela,Mbeya,Tanzania,MAPINDUZI,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8193,Kyela,Mbeya,Tanzania,MASEBE,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8194,Kyela,Mbeya,Tanzania,MATEMA,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8195,Kyela,Mbeya,Tanzania,MBAKO,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8196,Kyela,Mbeya,Tanzania,MBALA,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8197,Kyela,Mbeya,Tanzania,MBOGELA,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8198,Kyela,Mbeya,Tanzania,MBUGANI,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8199,Kyela,Mbeya,Tanzania,MBULA,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8200,Kyela,Mbeya,Tanzania,MOTA,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8201,Kyela,Mbeya,Tanzania,MPANDA,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8202,Kyela,Mbeya,Tanzania,MPUNGUTI,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8203,Kyela,Mbeya,Tanzania,MUUNGANO,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8204,Kyela,Mbeya,Tanzania,MWAKIKOME,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8205,Kyela,Mbeya,Tanzania,MWALISI,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8206,Kyela,Mbeya,Tanzania,MWAMBUSYE,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8207,Kyela,Mbeya,Tanzania,MWAYA,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8208,Kyela,Mbeya,Tanzania,MWENGE,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8209,Kyela,Mbeya,Tanzania,NDANDALO,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8210,Kyela,Mbeya,Tanzania,NDOBO,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8211,Kyela,Mbeya,Tanzania,NDOLA,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8212,Kyela,Mbeya,Tanzania,NDUKA,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8213,Kyela,Mbeya,Tanzania,NDWANGA,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8214,Kyela,Mbeya,Tanzania,NGAMANGA,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8215,Kyela,Mbeya,Tanzania,NGANA,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8216,Kyela,Mbeya,Tanzania,NGELEKA,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8217,Kyela,Mbeya,Tanzania,NGOLELA,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8218,Kyela,Mbeya,Tanzania,NGONGA,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8219,Kyela,Mbeya,Tanzania,NJISI,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8220,Kyela,Mbeya,Tanzania,NJUGILO,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8221,Kyela,Mbeya,Tanzania,NKOKWA,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8222,Kyela,Mbeya,Tanzania,NKUYU,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8223,Kyela,Mbeya,Tanzania,NNYANGE,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8224,Kyela,Mbeya,Tanzania,NSASA,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8225,Kyela,Mbeya,Tanzania,NYASA ENG. MEDIUM,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8226,Kyela,Mbeya,Tanzania,SAMA,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8227,Kyela,Mbeya,Tanzania,SEBE,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8228,Kyela,Mbeya,Tanzania,SUMBI,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8229,Kyela,Mbeya,Tanzania,TALATALA,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8230,Kyela,Mbeya,Tanzania,TENENDE,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8231,Kyela,Mbeya,Tanzania,UHURU,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8232,Kyela,Mbeya,Tanzania,USHIRIKA,Government,-9.58,33.85,7.2,99,E,8.7,1017.0,0.0,25.3,6.0,59,20,7.0
8233,Mbarali,Lindi,Tanzania,AZIMIO MAPULA,Government,-8.58,38.67,2.5,58,ENE,3.4,1017.0,3.14,25.4,4.0,91,100,6.0
8234,Mbarali,Lindi,Tanzania,AZIMIO MSWISWI,Government,-8.58,38.67,2.5,58,ENE,3.4,1017.0,3.14,25.4,4.0,91,100,6.0
8235,Madibira,Iringa,Tanzania,CHALISUKA,Government,-8.2,34.82,7.6,120,ESE,8.7,1019.0,0.01,19.0,6.0,63,83,5.0
8236,Chimala,Mbeya,Tanzania,CHIMALA,Government,-8.85,34.02,4.5,81,E,5.1,1018.0,0.0,21.7,6.0,46,5,7.0
8237,Chimala,Mbeya,Tanzania,CHIMALA MISSION,Non-Government,-8.85,34.02,4.5,81,E,5.1,1018.0,0.0,21.7,6.0,46,5,7.0
8238,Mbarali,Lindi,Tanzania,CHOSI A,Government,-8.58,38.67,2.5,58,ENE,3.4,1017.0,3.14,25.4,4.0,91,100,6.0
8239,Chimala,Mbeya,Tanzania,CHOSI B,Government,-8.85,34.02,4.5,81,E,5.1,1018.0,0.0,21.7,6.0,46,5,7.0
8240,Mbarali,Lindi,Tanzania,GAMALIEL,Non-Government,-8.58,38.67,2.5,58,ENE,3.4,1017.0,3.14,25.4,4.0,91,100,6.0
8241,Rujewa,Mbeya,Tanzania,IBARA,Government,-8.7,34.38,8.5,88,E,9.8,1019.0,0.02,19.7,6.0,59,86,5.0
