,Latitude,Longitude,Region,Council,Ward,SchoolName,Ownership
1644,-6.2164637,35.5996626,Dodoma,Dodoma CC,Zuzu,Chididimo,Government
1645,-6.0640615,35.5520906,Dodoma,Dodoma CC,Chigongwe,Chigongwe,Government
1646,-6.0453493,35.7571434,Dodoma,Dodoma CC,Chihanga,Chihanga,Government
1647,-6.0434464,35.6815439,Dodoma,Dodoma CC,Mbalawala,Chihikwi,Government
1648,-6.1205703,35.6127237,Dodoma,Dodoma CC,Nala,Chihoni,Government
1649,-6.2658355,35.6596473,Dodoma,Dodoma CC,Mbabala,Chikowa,Government
1650,-6.16037545,35.74202401,Dodoma,Dodoma CC,Chamwino,Chinangali,Government
1651,-6.2669325,35.7196901,Dodoma,Dodoma CC,Matumbulu,Chisichili,Government
1652,-6.3193338,35.6348443,Dodoma,Dodoma CC,Mbabala,Chizomoche,Government
1653,-6.2453692,35.9995412,Dodoma,Dodoma CC,Kikombo,Chololo,Government
1654,-6.1672883,35.733195,Dodoma,Dodoma CC,Kizota,City,Non-Government
1655,-6.1801421,35.7595951,Dodoma,Dodoma CC,Tambukareli,Dar Ul Muslmeen,Non-Government
1656,-6.8346164,35.6717111,Dodoma,Dodoma CC,Msalato,Dct Bishop Stanway,Non-Government
1657,-6.168884,35.770346,Dodoma,Dodoma CC,Makole,Dct Holy Trinity,Non-Government
1658,-6.1885983,35.7744451,Dodoma,Dodoma CC,Dodoma Makulu,Dodoma Makulu,Government
1659,-6.1911016,35.7551016,Dodoma,Dodoma CC,Tambukareli,Dodoma Mlimani,Government
1660,-6.1619064,35.7954061,Dodoma,Dodoma CC,Dodoma Makulu,Dodoma Viziwi,Non-Government
1661,-6.118082,35.813706,Dodoma,Dodoma CC,Nzuguni,Ellen White,Non-Government
1662,-6.146304,35.8837065,Dodoma,Dodoma CC,Ihumwa,El-Shaddai,Non-Government
1663,-6.145815,35.7556016,Dodoma,Dodoma CC,Miyuji,Fountain Dodoma,Non-Government
1664,-5.89342754,35.87760005,Dodoma,Dodoma CC,Chihanga,Gawaye,Government
1665,-6.1444149,35.8909483,Dodoma,Dodoma CC,Ihumwa,General Musuguri,Government
1666,-6.1616566,35.7299283,Dodoma,Dodoma CC,Kizota,Hijra,Non-Government
1667,-5.943256,35.9737462,Dodoma,Dodoma CC,Hombolo Bwawani,Hombolo Bwawani,Government
1668,-5.893432,35.9544336,Dodoma,Dodoma CC,Hombolo makulu,Hombolo Makulu,Government
1669,-6.1576,35.769176,Dodoma,Dodoma CC,Ipagala,Ignatius,Non-Government
1670,-6.1685883,35.8940533,Dodoma,Dodoma CC,Ihumwa,Ihumwa,Government
1671,-6.1184682,35.8301189,Dodoma,Dodoma CC,Nzuguni,Ilakoze,Non-Government
1672,-6.1176459,36.84851493,Dodoma,Dodoma CC,Ipagala,Ilazo,Government
1673,-6.166537,35.768825,Dodoma,Dodoma CC,Ipagala,Ipagala,Government
1674,-6.1613261,35.7846532,Dodoma,Dodoma CC,Ipagala,Ipagala B,Government
1675,-6.0204927,35.9440806,Dodoma,Dodoma CC,Ipala,Ipala,Government
1676,-6.1331472,35.7126088,Dodoma,Dodoma CC,Nkuhungu,Islaahi,Non-Government
1677,-6.19355721,35.85155394,Dodoma,Dodoma CC,Iyumbu,Iyumbu,Government
1678,-6.17202299,35.73764798,Dodoma,Dodoma CC,Uhuru,Kaloleni,Government
1679,-6.019133,35.7717005,Dodoma,Dodoma CC,Makutupora,Kambarage,Government
1680,-6.2310161,35.8599617,Dodoma,Dodoma CC,Dodoma Makulu,Kanaani,Non-Government
1681,-6.2201531,36.0031602,Dodoma,Dodoma CC,Kikombo,Kikombo,Government
1682,-6.1937314,35.7288764,Dodoma,Dodoma CC,Kikuyu Kaskazini,Kikuyu,Government
1683,-6.203407,35.7317964,Dodoma,Dodoma CC,Kikuyu Kusini,Kikuyu B,Government
1684,-6.16935934,35.78690029,Dodoma,Dodoma CC,Dodoma Makulu,Kisasa,Government
1685,-6.0542992,35.8232961,Dodoma,Dodoma CC,Nzuguni,Kitelela,Government
1686,-6.16493811,35.74974508,Dodoma,Dodoma CC,Kiwanja cha Ndege,Kiwanja Cha Ndege,Government
1687,-6.168485,35.72774,Dodoma,Dodoma CC,Kizota,Kizota,Government
1688,-6.3072441,35.754752,Dodoma,Dodoma CC,Matumbulu,Kusenha,Government
1689,-6.1737531,35.9017032,Dodoma,Dodoma CC,Ihumwa,Living Life,Non-Government
1690,-6.0441837,35.6220151,Dodoma,Dodoma CC,Mbalawala,Lugala,Government
1691,-6.122224,35.829974,Dodoma,Dodoma CC,Nzuguni,Lwambo,Non-Government
1692,-6.0857861,35.9112337,Dodoma,Dodoma CC,Chahwa,Mahoma Makulu,Government
1693,-6.06619608,35.8855983,Dodoma,Dodoma CC,Nzuguni,Mahomanyika,Government
1694,-6.1745741,35.7589938,Dodoma,Dodoma CC,Makole,Makole,Government
1695,-6.0089432,35.7545335,Dodoma,Dodoma CC,Makutupora,Makutupora,Government
1696,-6.2407459,35.9348326,Dodoma,Dodoma CC,Ng'onng'onha,Mapinduzi,Government
1697,-6.153095,35.808092,Dodoma,Dodoma CC,Dodoma Makulu,Maria De Mattias,Non-Government
1698,-6.1503977,35.8107244,Dodoma,Dodoma CC,Ipagala,Martin Luther,Non-Government
1699,-5.8677464,35.9439711,Dodoma,Dodoma CC,Hombolo makulu,Maseya,Government
1700,-6.3071441,35.754752,Dodoma,Dodoma CC,Matumbulu,Matumbulu,Government
1701,-6.1941855,35.7349511,Dodoma,Dodoma CC,Kikuyu Kaskazini,Mazengo,Government
1702,-6.3055703,35.5841531,Dodoma,Dodoma CC,Mbabala,Mbabala,Government
1703,-6.002279,35.6100703,Dodoma,Dodoma CC,Mbalawala,Mbalawala,Government
1704,-6.1306327,35.7412306,Dodoma,Dodoma CC,Mnadani,Mbwanga,Government
1705,-5.9711684,35.8122565,Dodoma,Dodoma CC,Makutupora,Mchemwa,Government
1706,-6.1772779,35.7732663,Dodoma,Dodoma CC,Tambukareli,Medeli,Government
1707,-6.2513642,35.8038069,Dodoma,Dodoma CC,Ng'onng'onha,Mhande,Government
1708,-6.2099601,35.677673,Dodoma,Dodoma CC,Mkonze,Michese,Government
1709,-6.183596,35.738041,Dodoma,Dodoma CC,Hazina,Misericordia,Non-Government
1710,-5.9635383,35.9703883,Dodoma,Dodoma CC,Hombolo Bwawani,Mkapa,Government
1711,-6.2312553,35.7091399,Dodoma,Dodoma CC,Mkonze,Mkonze,Government
1712,-5.9318033,36.0459133,Dodoma,Dodoma CC,Hombolo Bwawani,Mkoyo,Government
1713,-6.3962118,35.7523244,Dodoma,Dodoma CC,Mpunguzi,Mlangwa,Government
1714,-6.1831103,35.7365144,Dodoma,Dodoma CC,Hazina,Mlezi,Government
1715,-6.16247126,35.75202167,Dodoma,Dodoma CC,Kiwanja cha Ndege,Mlimwa,Government
1716,-6.1570328,35.7526406,Dodoma,Dodoma CC,Kiwanja cha Ndege,Mlimwa B,Government
1717,-6.1460276,35.7636549,Dodoma,Dodoma CC,Miyuji,Mlimwa 'C',Government
1718,-6.13815115,35.7449009,Dodoma,Dodoma CC,Mnadani,Mnadani,Government
1719,-6.652112,35.4343484,Dodoma,Dodoma CC,Mnadani,Modern,Non-Government
1720,-6.1343546,35.7833496,Dodoma,Dodoma CC,Miyuji,Mpamaa,Government
1721,-6.3650466,35.7494555,Dodoma,Dodoma CC,Mpunguzi,Mpunguzi,Government
1722,-6.0669828,35.7576349,Dodoma,Dodoma CC,Msalato,Msalato,Government
1723,-6.1273615,35.7574362,Dodoma,Dodoma CC,Msalato,Msalato Bwawani,Government
1724,-6.0266999,35.4917354,Dodoma,Dodoma CC,Chigongwe,Msembeta,Government
1725,-5.8890821,35.9798373,Dodoma,Dodoma CC,Hombolo makulu,Msisi,Government
1726,-6.2260401,35.8360476,Dodoma,Dodoma CC,Mtumba,Mtumba,Government
1727,-6.2846708,35.622733,Dodoma,Dodoma CC,Mbabala,Mwenge,Government
1728,-6.019391,35.7723649,Dodoma,Dodoma CC,Makutupora,Mzakwe,Government
1729,-6.084521,35.638698,Dodoma,Dodoma CC,Nala,Nala,Government
1730,-6.1073689,35.6965847,Dodoma,Dodoma CC,Mnadani,Ndachi,Government
1731,-5.9682233,35.9569583,Dodoma,Dodoma CC,Hombolo Bwawani,Nelson Mandela,Non-Government
1732,-6.046685,35.5512832,Dodoma,Dodoma CC,Chigongwe,Nghambala,Government
1733,-6.18326501,35.73619199,Dodoma,Dodoma CC,Ng'onng'onha,Nghong'Honha,Government
1734,-6.1781398,35.7507255,Dodoma,Dodoma CC,Ng'onng'onha,Nguji,Government
1735,-6.1507054,37.7720888,Dodoma,Dodoma CC,Nkuhungu,Nkuhungu,Government
1736,-6.4301748,35.7794214,Dodoma,Dodoma CC,Mpunguzi,Nkulabi,Government
1737,-6.2234938,35.7574022,Dodoma,Dodoma CC,Ntyuka,Ntyuka,Government
1738,-6.0453493,35.7571434,Dodoma,Dodoma CC,Chihanga,Nzasa,Government
1739,-6.1176348,35.84851394,Dodoma,Dodoma CC,Nzuguni,Nzuguni,Government
1740,-6.1294223,35.1887193,Dodoma,Dodoma CC,Nzuguni,Nzuguni 'B',Government
1741,-6.142856,35.824416,Dodoma,Dodoma CC,Nzuguni,Rahma Islamic,Non-Government
1742,-6.195204817,35.73778383,Dodoma,Dodoma CC,Kikuyu Kaskazini,Rainbow,Non-Government
1743,-6.163655,35.811418,Dodoma,Dodoma CC,Dodoma Makulu,Rasaisei,Non-Government
1744,-6.1593803,35.7534833,Dodoma,Dodoma CC,Kiwanja cha Ndege,Rhema,Non-Government
1745,-6.1148689,35.7460888,Dodoma,Dodoma CC,Miyuji,Saint Gaspar,Non-Government
1746,-6.14755,35.72651,Dodoma,Dodoma CC,Nkuhungu,Santhome,Non-Government
1747,-6.1308963,35.7704596,Dodoma,Dodoma CC,Miyuji,Sendeu,Non-Government
1748,-6.2184626,35.8376345,Dodoma,Dodoma CC,Chihanga,Sogeambele,Government
1749,-6.1631457,35.7244065,Dodoma,Dodoma CC,Kizota,Sokoine,Government
1750,-6.1785315,35.7485551,Dodoma,Dodoma CC,Miyuji,St.Mark'S,Non-Government
1751,-6.21826,35.72823,Dodoma,Dodoma CC,Mkonze,St.Mary'S,Non-Government
1752,-6.1163757,35.74016,Dodoma,Dodoma CC,Miyuji,Tullia Asc,Non-Government
1753,-6.1445449,35.7227133,Dodoma,Dodoma CC,Nkuhungu,Tumaini,Non-Government
1754,-6.173056,35.741944,Dodoma,Dodoma CC,Uhuru,Uhuru,Government
1755,-6.1460785,35.8888381,Dodoma,Dodoma CC,Mtumba,Vikonje,Government
1756,-6.29500496,35.6091939,Dodoma,Dodoma CC,Mbabala,Vilindoni,Government
1757,-6.026624,35.7544179,Dodoma,Dodoma CC,Makutupora,Weyula,Government
1758,-6.12882,35.749802,Dodoma,Dodoma CC,Miyuji,Wisdom Miyuji,Non-Government
1759,-6.1558383,35.7188566,Dodoma,Dodoma CC,Nkuhungu,Young Jai,Non-Government
1760,-6.1313475,35.7567775,Dodoma,Dodoma CC,Miyuji,Zam Zam,Non-Government
1761,-5.9454102,35.914598,Dodoma,Dodoma CC,Hombolo makulu,Zepisa,Government
1762,-6.1696111,35.6407053,Dodoma,Dodoma CC,Zuzu,Zuzu,Government
1763,-4.8271667,35.6019167,Dodoma,Kondoa,Changaa,Abulayi,Government
1764,-4.5271323,35.9066798,Dodoma,Kondoa,Kisese,Atta,Government
1765,-4.6367505,35.9012265,Dodoma,Kondoa,Mnenia,Bambare,Government
1766,-4.82863782,35.89092703,Dodoma,Kondoa,Kalamba,Baura,Government
1767,-4.5610833,35.6848889,Dodoma,Kondoa,Kikilo,Berabera,Government
1768,-4.4476389,35.7426389,Dodoma,Kondoa,Bereko,Bereko,Government
1769,-4.64805631,35.95081887,Dodoma,Kondoa,Bumbuta,Bumbuta,Government
1770,-4.8543186,36.0480633,Dodoma,Kondoa,Busi,Busi,Government
1771,-4.8013056,35.69875,Dodoma,Kondoa,Changaa,Changaa,Government
1772,-4.7806389,35.6637778,Dodoma,Kondoa,Changaa,Chololo,Government
1773,-4.4845833,36.0283889,Dodoma,Kondoa,Itaswi,Chubi,Government
1774,-4.6544814,35.8580336,Dodoma,Kondoa,Mnenia,Chungai,Government
1775,-4.8818669,35.9572882,Dodoma,Kondoa,Kalamba,Deri,Government
1776,-4.4652714,35.8308185,Dodoma,Kondoa,Kisese,Dissa,Government
1777,-4.7327222,35.5928889,Dodoma,Kondoa,Hondomairo,Dorasi,Government
1778,-4.6119101,35.8315693,Dodoma,Kondoa,Mnenia,Filimo,Government
1779,-4.8361538,35.978716,Dodoma,Kondoa,Kalamba,Foe,Government
1780,-4.689612,35.6464524,Dodoma,Kondoa,Thawi,Gaara,Government
1781,-4.6075897,35.8809002,Dodoma,Kondoa,Mnenia,Gayu,Government
1782,-4.9229213,35.9347348,Dodoma,Kondoa,Kalamba,Hebi Juu,Government
1783,-4.7726111,35.6116111,Dodoma,Kondoa,Hondomairo,Hondomairo,Government
1784,-4.6644445,35.7775027,Dodoma,Kondoa,Soera,Humai,Government
1785,-4.3554465,35.877329,Dodoma,Kondoa,Kikore,Hurui,Government
1786,-4.7808611,36.1316944,Dodoma,Kondoa,Keikei,Idindiri,Government
1787,-4.8688326,35.0947022,Dodoma,Kondoa,Busi,Ihari,Government
1788,-4.9058115,36.7935694,Dodoma,Kondoa,Kinyasi,Ikengwa,Government
1789,-4.7078963,35.91648896,Dodoma,Kondoa,Pahi,Ikova,Government
1790,-4.6236728,35.7687928,Dodoma,Kondoa,Soera,Isabe,Government
1791,-4.8132222,35.5596111,Dodoma,Kondoa,Hondomairo,Isari,Government
1792,-4.6661827,36.0509226,Dodoma,Kondoa,Kinyasi,Isongolo,Government
1793,-4.5498611,35.9976111,Dodoma,Kondoa,Itaswi,Itaswi,Government
1794,-4.5201236,35.7926367,Dodoma,Kondoa,Itololo,Itololo,Government
1795,-4.840649,35.9501949,Dodoma,Kondoa,Kalamba,Kalamba,Government
1796,-4.5470451,35.7766431,Dodoma,Kondoa,Itololo,Kandanga,Government
1797,-4.7498889,35.08875,Dodoma,Kondoa,Keikei,Keikei,Government
1798,-4.9374976,35.8694884,Dodoma,Kondoa,Kalamba,Kidongo Cheusi,Government
1799,-4.8124264,35.9676348,Dodoma,Kondoa,Haubi,Kidulo,Government
1800,-4.54476609,35.6981008,Dodoma,Kondoa,Kikilo,Kikilo,Government
1801,-4.3643761,35.8279356,Dodoma,Kondoa,Kikore,Kikore,Government
1802,-4.740032,36.0209686,Dodoma,Kondoa,Kinyasi,Kinyasi,Government
1803,-4.7189656,36.00290498,Dodoma,Kondoa,Kinyasi,Kinyasi Majengo,Government
1804,-4.9529425,36.1296202,Dodoma,Kondoa,Kwadelo,Kirere Cha Ng'Ombe,Government
1805,-4.5751389,35.9593333,Dodoma,Kondoa,Itaswi,Kisaki,Government
1806,-4.4241351,35.8668698,Dodoma,Kondoa,Kikore,Kisese,Government
1807,-4.7083611,35.9668611,Dodoma,Kondoa,Pahi,Kiteo,Government
1808,-4.4745833,35.743,Dodoma,Kondoa,Bereko,Kurasini,Government
1809,-4.78212,35.950169,Dodoma,Kondoa,Haubi,Kuuta,Government
1810,-4.9068191,36.1408463,Dodoma,Kondoa,Kwadelo,Kwadelo,Government
1811,-4.8922893,36.1440789,Dodoma,Kondoa,Kwadelo,Kwadelo B,Government
1812,-4.7172743,35.8096015,Dodoma,Kondoa,Soera,Kwadinu,Government
1813,-4.64779164,35.7187872,Dodoma,Kondoa,Thawi,Kwadosa,Government
1814,-4.6104222,35.6923995,Dodoma,Kondoa,Kikilo,Kwahengwa,Government
1815,-4.6705805,35.6895335,Dodoma,Kondoa,Thawi,Kwamadebe,Government
1816,-4.7573333,35.7089167,Dodoma,Kondoa,Changaa,Kwamafunchi,Government
1817,-4.5807193,35.8388711,Dodoma,Kondoa,Masange,Kwayondu,Government
1818,-4.663722,35.797931,Dodoma,Kondoa,Salanka,Lembo,Government
1819,-4.8869753,35.8748918,Dodoma,Kondoa,Kalamba,Loo,Government
1820,-4.7127705,35.8975948,Dodoma,Kondoa,Pahi,Lusangi,Government
1821,-4.8792222,36.049,Dodoma,Kondoa,Busi,Machombe,Government
1822,-4.3326066,35.8320426,Dodoma,Kondoa,Kikore,Madege,Government
1823,-4.4609937,35.8689502,Dodoma,Kondoa,Kisese,Madisa,Government
1824,-4.5928153,35.933319,Dodoma,Kondoa,Bumbuta,Mahongo,Government
1825,-4.4824891,35.71906016,Dodoma,Kondoa,Salanka,Makafa,Government
1826,-4.9183426,36.1113807,Dodoma,Kondoa,Kwadelo,Makirinya,Government
1827,-4.9140991,35.789898,Dodoma,Kondoa,Kisese,Mapinduzi,Government
1828,-4.60002735,35.80392391,Dodoma,Kondoa,Masange,Masange,Government
1829,-4.91389828,35.78993043,Dodoma,Kondoa,Salanka,Masawi,Government
1830,-4.8244167,35.6223056,Dodoma,Kondoa,Changaa,Masita,Government
1831,-4.6533147,35.6522756,Dodoma,Kondoa,Thawi,Matangalimo,Government
1832,-4.6574722,35.9899722,Dodoma,Kondoa,Bumbuta,Mauno,Government
1833,-4.39371,35.847159,Dodoma,Kondoa,Kikore,Mitati,Government
1834,-4.52257468,35.84321319,Dodoma,Kondoa,Itololo,Mkekena,Government
1835,-4.5261413,35.00100825,Dodoma,Kondoa,Itaswi,Mkombozi,Government
1836,-4.7883236,35.0052596,Dodoma,Kondoa,Haubi,Mkonga,Government
1837,-4.9059079,35.7936309,Dodoma,Kondoa,Mnenia,Mnenia,Government
1838,-4.0810329,35.9496347,Dodoma,Kondoa,Itololo,Mongolo,Government
1839,-4.716362,35.6577327,Dodoma,Kondoa,Hondomairo,Mwembeni,Government
1840,-4.8690896,36.0084815,Dodoma,Kondoa,Haubi,Mwisanga,Government
1841,-4.8134637,36.0127282,Dodoma,Kondoa,Haubi,Ntomoko,Government
1842,-4.5195278,35.7049722,Dodoma,Kondoa,Kikilo,Ororimo,Government
1843,-4.7177743,35.9159311,Dodoma,Kondoa,Pahi,Pahi,Government
1844,-4.5333333,35.7111111,Dodoma,Kondoa,Pahi,Pahi Iqra,Non-Government
1845,-4.6349249,35.91300396,Dodoma,Kondoa,Pahi,Potea,Government
1846,-4.42925,35.8033333,Dodoma,Kondoa,Bereko,Puhi,Government
1847,-4.544766,35.6981008,Dodoma,Kondoa,Kikilo,Raiyyan Islamic,Non-Government
1848,-4.6312518,35.6953165,Dodoma,Kondoa,Thawi,Sakami,Government
1849,-4.4939722,35.7318889,Dodoma,Kondoa,Salanka,Salanka,Government
1850,-4.6878333,35.9465556,Dodoma,Kondoa,Pahi,Salare,Government
1851,-4.8044444,36.0776944,Dodoma,Kondoa,Keikei,Sambwa,Government
1852,-4.4435462,35.8310262,Dodoma,Kondoa,Kisese,Sauna,Government
1853,-4.5927299,35.7360442,Dodoma,Kondoa,Soera,Soera,Government
1854,-4.7638209,35.9396485,Dodoma,Kondoa,Haubi,Soro,Government
1855,-4.7187222,35.7135833,Dodoma,Kondoa,Thawi,Thawi,Government
1856,-4.7010833,35.7593333,Dodoma,Kondoa,Thawi,Thawi Juu,Government
1857,-4.91666,35.80493,Dodoma,Kondoa TC,Kilimani,Bicha,Government
1858,-4.90723,35.80807,Dodoma,Kondoa TC,Kilimani,Bicha Islamic,Non-Government
1859,-4.8294312,35.80615,Dodoma,Kondoa TC,Bolisa,Bolisa,Government
1860,-4.91981,35.73474,Dodoma,Kondoa TC,Kingale,Chemchem,Government
1861,-4.77697,35.82861,Dodoma,Kondoa TC,Kolo,Choka,Government
1862,-4.80061,35.83654,Dodoma,Kondoa TC,Kolo,Gubali,Government
1863,-4.79402,35.78022,Dodoma,Kondoa TC,Kolo,Hachwi,Government
1864,-4.90089,35.78524,Dodoma,Kondoa TC,Chemchem,Iboni,Government
1865,-4.90120003,35.76027852,Dodoma,Kondoa TC,Kondoa Mjini,Ibra,Non-Government
1866,-4.85619,35.80157,Dodoma,Kondoa TC,Bolisa,Itiso,Government
1867,-5.05213,35.74298,Dodoma,Kondoa TC,Kingale,Iyoli,Government
1868,-4.89082,35.7804,Dodoma,Kondoa TC,Kondoa Mjini,Kichangani,Government
1869,-4.90571,35.8,Dodoma,Kondoa TC,Kilimani,Kilimani,Government
1870,-5.05626,35.76421,Dodoma,Kondoa TC,Kingale,Kingale,Government
1871,-5.01956,35.70323,Dodoma,Kondoa TC,Kingale,King'Ang'A,Government
1872,-4.73432,35.8264,Dodoma,Kondoa TC,Kolo,Kolowasi,Government
1873,-4.91175,35.78947,Dodoma,Kondoa TC,Chemchem,Kondoa,Government
1874,-4.9144,35.79079,Dodoma,Kondoa TC,Chemchem,Kondoa Integrity,Non-Government
1875,-4.90007,35.77199,Dodoma,Kondoa TC,Kondoa Mjini,Kondoa Shalom School,Non-Government
1876,-4.90275,35.77048,Dodoma,Kondoa TC,Kondoa Mjini,Maji Ya Shamba,Government
1877,-4.89315,35.77281,Dodoma,Kondoa TC,Kondoa Mjini,Miningani,Government
1878,-4.92209,35.65816,Dodoma,Kondoa TC,Serya,Mongoroma,Government
1879,-4.89276,35.79314,Dodoma,Kondoa TC,Kondoa Mjini,Mpalangwi,Government
1880,-4.9791,35.75578,Dodoma,Kondoa TC,Suruke,Mulua,Government
1881,-4.89707,35.7093,Dodoma,Kondoa TC,Serya,Munguri,Government
1882,-4.89639582,35.7904109,Dodoma,Kondoa TC,Kondoa Mjini,St. Gemma Galgani,Non-Government
1883,-5.09724,35.74176,Dodoma,Kondoa TC,Kingale,Tampori,Government
1884,-4.85082,35.76887,Dodoma,Kondoa TC,Kondoa Mjini,Tumbelo,Government
1885,-4.94951,35.7289,Dodoma,Kondoa TC,Suruke,Tungufu,Government
1886,-4.90807,35.78168,Dodoma,Kondoa TC,Chemchem,Ubembeni,Government
1887,-4.87454,35.81806,Dodoma,Kondoa TC,Kilimani,Unkuku,Government
1888,-6.00368214,36.84844942,Dodoma,Kongwa,Lenjulu,Amani,Government
1889,-6.082524,36.5801615,Dodoma,Kongwa,Mtanana,Azimio,Government
1890,-5.8840237,36.3407652,Dodoma,Kongwa,Hogoro,Banyibanyi,Government
1891,-6.0825284,36.6326472,Dodoma,Kongwa,Kibaigwa,Bishop Morrow,Non-Government
1892,-5.8078098,36.4692018,Dodoma,Kongwa,Matongoro,Bondeni,Government
1893,-5.71885812,36.44935527,Dodoma,Kongwa,Makawa,Bwawani,Government
1894,-5.9908121,36.4471271,Dodoma,Kongwa,Hogoro,Chamae,Government
1895,-6.3224155,36.6751155,Dodoma,Kongwa,Chamkoroma,Chamkoroma,Government
1896,-6.2888005,36.7538063,Dodoma,Kongwa,Mlali,Chamwino,Government
1897,-6.2512934,36.6508066,Dodoma,Kongwa,Iduo,Chang'Ombe,Government
1898,-6.2911344,36.7697842,Dodoma,Kongwa,Mlali,Chibalahwe,Government
1899,-5.9963982,36.50782409,Dodoma,Kongwa,Mtanana,Chigwingili,Government
1900,-5.8947884,36.6171514,Dodoma,Kongwa,Ngomai,Chilanjilizi,Government
1901,-6.08413125,36.78499499,Dodoma,Kongwa,Pandambili,Chimehe,Government
1902,-6.1858853,36.3754069,Dodoma,Kongwa,Kongwa,Chimlata,Government
1903,-5.61416357,36.37801959,Dodoma,Kongwa,Chitego,Chitego,Government
1904,-6.2239771,36.783276,Dodoma,Kongwa,Chiwe,Chiwe,Government
1905,-6.02612078,36.70424204,Dodoma,Kongwa,Njoge,Hembahemba,Government
1906,-5.94898554,36.45037962,Dodoma,Kongwa,Hogoro,Hogoro,Government
1907,-6.2271884,36.4775017,Dodoma,Kongwa,Ugogoni,Ibwaga,Government
1908,-6.2708397,36.65859554,Dodoma,Kongwa,Iduo,Iduo,Government
1909,-6.24281331,36.70725415,Dodoma,Kongwa,Mlali,Ihanda,Government
1910,-6.2482813,36.5741393,Dodoma,Kongwa,Sagara,Ijaka,Government
1911,-6.088269,36.7259454,Dodoma,Kongwa,Pandambili,Ikulu,Government
1912,-5.8792189,36.4522302,Dodoma,Kongwa,Songambele,Isangha,Government
1913,-6.3019157,36.07256,Dodoma,Kongwa,Nghumbi,Iyumbwi,Government
1914,-6.280222,36.5752,Dodoma,Kongwa,Sagara,Kadyango,Government
1915,-6.0777272,36.6437329,Dodoma,Kongwa,Kibaigwa,Karume,Government
1916,-6.0829695,36.6551172,Dodoma,Kongwa,Kibaigwa,Kibaigwa,Government
1917,-6.0678584,36.6382095,Dodoma,Kongwa,Kibaigwa,Kinangali,Government
1918,-5.97764736,36.923805,Dodoma,Kongwa,Lenjulu,Kiteto,Government
1919,-6.1987907,36.4133476,Dodoma,Kongwa,Kongwa,Kongwa,Government
1920,-6.19866778,36.5954791,Dodoma,Kongwa,Sagara,Laikala,Government
1921,-5.713981,36.3685885,Dodoma,Kongwa,Chitego,Leganga,Government
1922,-5.78553815,36.40961359,Dodoma,Kongwa,Mkoka,Lendebesi,Government
1923,-6.1442986,36.7397701,Dodoma,Kongwa,Chiwe,Lengaji,Government
1924,-6.04776632,36.78211161,Dodoma,Kongwa,Lenjulu,Lenjulu,Government
1925,-6.00264939,36.80490125,Dodoma,Kongwa,Lenjulu,Lobilo,Government
1926,-6.11369742,36.4153955,Dodoma,Kongwa,Ugogoni,Machenje,Government
1927,-5.72169387,36.4826202,Dodoma,Kongwa,Makawa,Mageseni,Government
1928,-6.1194279,36.82459165,Dodoma,Kongwa,Lenjulu,Majawanga,Government
1929,-5.7469355,36.54005695,Dodoma,Kongwa,Makawa,Majengo,Government
1930,-5.75726544,36.54446415,Dodoma,Kongwa,Makawa,Makawa,Government
1931,-6.370608,36.662062,Dodoma,Kongwa,Chamkoroma,Makole,Government
1932,-5.86385767,36.65456761,Dodoma,Kongwa,Njoge,Makutupa,Government
1933,-6.3642528,36.6588174,Dodoma,Kongwa,Chamkoroma,Manghweta,Government
1934,-6.1586171,36.3409775,Dodoma,Kongwa,Sejeli,Manungu,Government
1935,-6.02,36.64,Dodoma,Kongwa,Ngomai,Manyata,Government
1936,-5.577509,36.286672,Dodoma,Kongwa,Chitego,Manyusi,Government
1937,-5.880789,36.410281,Dodoma,Kongwa,Songambele,Masenha,Government
1938,-6.2526955,36.6727797,Dodoma,Kongwa,Iduo,Masinyeti,Government
1939,-5.7912936,36.4649748,Dodoma,Kongwa,Matongoro,Matongoro,Government
1940,-6.1457832,36.5243955,Dodoma,Kongwa,Ugogoni,Mautya,Government
1941,-6.36128636,36.80700353,Dodoma,Kongwa,Nghumbi,Mbagilwa,Government
1942,-6.10402738,36.32033685,Dodoma,Kongwa,Sejeli,Mbande,Government
1943,-5.7156039,36.4096678,Dodoma,Kongwa,Zoissa,Mchemwa,Government
1944,-5.7306719,36.2938353,Dodoma,Kongwa,Chitego,Mgoloka,Government
1945,-5.8354044,36.4355696,Dodoma,Kongwa,Mkoka,Mgunga,Government
1946,-6.0871786,36.645462,Dodoma,Kongwa,Kibaigwa,Miembeni,Government
1947,-5.8107,36.4337,Dodoma,Kongwa,Mkoka,Mkoka,Government
1948,-5.8354044,36.4355696,Dodoma,Kongwa,Mkoka,Mkombozi,Government
1949,-5.9223004,36.309482,Dodoma,Kongwa,Hogoro,Mkutani,Government
1950,-6.1881303,36.4331262,Dodoma,Kongwa,Ugogoni,Mkwala,Government
1951,-6.3152565,36.7699843,Dodoma,Kongwa,Mlali,Mlali-A,Government
1952,-6.2938603,36.7538063,Dodoma,Kongwa,Mlali,Mlali-B,Government
1953,-6.2331507,36.40853755,Dodoma,Kongwa,Kongwa,Mlanga,Government
1954,-5.7761364,36.4602536,Dodoma,Kongwa,Matongoro,Mlanje,Government
1955,-6.0125459,36.3512667,Dodoma,Kongwa,Sejeli,Mlimagata,Government
