"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-06-03",,,"74","H,,S","86",",,S","62",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-06-04",,,"72","H,,S","85",",,S","63",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-06-05",,,"74","H,,S","88",",,S","62",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-06-06",,,"72","H,,S","87",",,S",,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-06-07",,,"72","H,,S","86",",,S","62",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-06-08",,,"72","H,,S","86",",,S","59",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-06-09",,,"73","H,,S","86",",,S",,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-06-10",,,"72","H,,S",,,,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-06-11",,,"73","H,,S",,,"61",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-06-12",,,"74","H,,S","87",",,S","58",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-06-13",,,"73","H,,S","88",",,S","57",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-06-14",,,"73","H,,S",,,"60",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-06-15",,,"70","H,,S","87",",,S","58",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-06-16",,,"73","H,,S","86",",,S","62",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-06-17",,,"73","H,,S",,,"61",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-06-18",,,"72","H,,S","84",",,S",,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-06-19",,,"73","H,,S","87",",,S","58",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-06-20",,,"73","H,,S",,,"57",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-06-21",,,"72","H,,S",,,"59",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-06-22",,,"75","H,,S",,,"61",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-06-23",,,"73","H,,S","84",",,S","60",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-06-24",,,"72","H,,S","83",",,S","58",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-06-25",,,"71","H,,S","85",",,S",,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-06-26",,,"71","H,,S",,,"56",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-06-27",,,"72","H,,S",,,"57",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-06-28",,,"73","H,,S","88",",,S","58",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-06-29",,,"73","H,,S","86",",,S","62",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-06-30",,,"71","H,,S","86",",,S","61",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-07-01",,,"70","H,,S","84",",,S",,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-07-02",,,"71","H,,S","82",",,S","58",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-07-03",,,"69","H,,S",,,"59",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-07-04",,,"70","H,,S",,,,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-07-05",,,"68","H,,S","84",",,S","52",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-07-06",,,"70","H,,S","85",",,S","55",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-07-07",,,"69","H,,S","81",",,S","58",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-07-08",,,"70","H,,S","82",",,S","58",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-07-09",,,"72","H,,S",,,"59",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-07-10",,,"75","H,,S",,,"58",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-07-11",,,"75","H,,S","88",",,S","59",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-07-12",,,"74","H,,S","88",",,S",,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-07-13",,,"71","H,,S","89",",,S","54",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-07-14",,,"71","H,,S",,,,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-07-15",,,"71","H,,S","85",",,S","60",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-07-16",,,"71","H,,S","87",",,S",,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-07-17",,,"71","H,,S",,,"60",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-07-18",,,"71","H,,S","85",",,S","59",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-07-19",,,"71","H,,S","86",",,S","56",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-07-20",,,"71","H,,S","88",",,S",,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-07-21",,,"75","H,,S",,,,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-07-22",,,"74","H,,S",,,,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-07-23",,,"72","H,,S","85",",,S",,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-07-24",,,"74","H,,S","90",",,S",,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-07-25",,,"74","H,,S","88",",,S",,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-07-26",,,"73","H,,S",,,"62",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-07-27",,,"70","H,,S","85",",,S","56",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-07-28",,,"74","H,,S",,,,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-07-29",,,"74","H,,S",,,,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-07-30",,,"75","H,,S","90",",,S","57",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-07-31",,,"75","H,,S","91",",,S","57",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-08-01",,,"72","H,,S",,,,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-08-02",,,"74","H,,S","84",",,S","63",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-08-03",,,"74","H,,S","86",",,S","61",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-08-04",,,"73","H,,S","84",",,S",,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-08-05",,,"72","H,,S",,,"60",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-08-06",,,"73","H,,S","87",",,S","62",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-08-07",,,"72","H,,S","86",",,S",,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-08-08",,,"74","H,,S","89",",,S","61",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-08-09",,,"77","H,,S",,,"61",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-08-10",,,"74","H,,S","87",",,S","62",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-08-11",,,"77","H,,S",,,"61",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-08-12",,,"77","H,,S","89",",,S","60",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-08-13",,,"77","H,,S",,,"62",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-08-14",,,"76","H,,S","86",",,S",,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-08-15",,,"76","H,,S","90",",,S","65",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-08-16",,,"78","H,,S","90",",,S","63",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-08-17",,,"77","H,,S",,,"64",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-08-18",,,"76","H,,S","88",",,S","64",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-08-19",,,"76","H,,S","89",",,S","63",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-08-20",,,"74","H,,S","92",",,S","62",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-08-21",,,"80","H,,S","93",",,S",,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-08-22",,,"81","H,,S",,,"66",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-08-23",,,"78","H,,S",,,,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-08-24",,,"77","H,,S","90",",,S","64",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-08-25",,,"79","H,,S","90",",,S","65",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-08-26",,,"79","H,,S",,,,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-08-27",,,"79","H,,S",,,"65",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-08-28",,,"76","H,,S",,,"66",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-08-29",,,"75","H,,S",,,"62",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-08-30",,,"77","H,,S","88",",,S",,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-08-31",,,"80","H,,S",,,"64",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-09-01",,,"82","H,,S",,,,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-09-02",,,"80","H,,S","92",",,S","67",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-09-03",,,"76","H,,S","90",",,S","67",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-09-04",,,"78","H,,S","90",",,S","65",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-09-05",,,"79","H,,S","91",",,S","65",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-09-06",,,"78","H,,S","90",",,S",,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-09-07","1.16",",,S","72","H,,S","85",",,S","64",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-09-08","0.00",",,S","76","H,,S","89",",,S",,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-09-09",,,"78","H,,S",,,"67",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-09-10",,,"79","H,,S","87",",,S","66",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-09-11",,,"81","H,,S","90",",,S","69",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-09-12",,,"78","H,,S",,,"65",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-09-13","0.54",",,S","75","H,,S","83",",,S","65",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-09-14","0.00",",,S","77","H,,S",,,,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-09-15",,,"78","H,,S","90",",,S","65",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-09-16",,,"80","H,,S","91",",,S","63",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-09-17",,,"82","H,,S","93",",,S",,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-09-18",,,"80","H,,S","91",",,S","67",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-09-19","0.03",",,S","79","H,,S","87",",,S",,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-09-20","0.00",",,S","76","H,,S","90",",,S",,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-09-21",,,"79","H,,S","91",",,S",,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-09-22",,,"81","H,,S","90",",,S",,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-09-23",,,"81","H,,S","91",",,S","67",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-09-24",,,"79","H,,S","91",",,S",,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-09-25",,,"80","H,,S","92",",,S","67",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-09-26",,,"81","H,,S","94",",,S","69",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-09-27",,,"80","H,,S",,,"66",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-09-28",,,"77","H,,S",,,,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-09-29",,,"79","H,,S","93",",,S",,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-09-30",,,"83","H,,S",,,"65",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-10-01",,,"82","H,,S","93",",,S",,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-10-02",,,"80","H,,S","94",",,S","64",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-10-03",,,"80","H,,S","90",",,S","66",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-10-04",,,"76","H,,S",,,"64",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-10-05",,,"79","H,,S",,,"68",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-10-06",,,"82","H,,S","92",",,S","65",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-10-07",,,"80","H,,S",,,"69",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-10-08",,,"82","H,,S","95",",,S","69",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-10-09",,,"84","H,,S",,,"71",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-10-10",,,"83","H,,S","92",",,S","67",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-10-11",,,"82","H,,S","92",",,S","69",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-10-12",,,"78","H,,S","90",",,S",,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-10-13",,,"81","H,,S","95",",,S",,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-10-14",,,"84","H,,S",,,,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-10-15",,,"85","H,,S","96",",,S",,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-10-16",,,"81","H,,S","95",",,S",,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-10-17",,,"78","H,,S",,,,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-10-18",,,"82","H,,S",,,"70",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-10-19",,,"82","H,,S",,,"66",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-10-20",,,"82","H,,S","92",",,S",,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-10-21","3.90",",,S","83","H,,S","93",",,S","69",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-10-22","0.00",",,S","83","H,,S",,,"67",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-10-23",,,"81","H,,S","95",",,S","67",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-10-24",,,"84","H,,S","96",",,S",,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-10-25",,,"78","H,,S","93",",,S",,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-10-26",,,"81","H,,S",,,,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-10-27",,,"83","H,,S","94",",,S","70",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-10-28",,,"81","H,,S","90",",,S","68",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-10-29",,,"76","H,,S","92",",,S",,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-10-30",,,"77","H,,S",,,"64",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-10-31",,,"81","H,,S","91",",,S",,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-11-01",,,"82","H,,S","92",",,S","70",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-11-02",,,"81","H,,S",,,"71",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-11-03",,,"77","H,,S",,,,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-11-04",,,"80","H,,S",,,"67",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-11-05","0.02",",,S","75","H,,S","90",",,S",,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-11-06","1.42",",,S","72","H,,S",,,"67",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-11-07","0.00",",,S","75","H,,S","87",",,S",,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-11-08","0.08",",,S","80","H,,S","90",",,S","68",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-11-09","0.00",",,S","79","H,,S","90",",,S",,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-11-10",,,"79","H,,S","92",",,S",,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-11-11",,,"78","H,,S","89",",,S","71",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-11-12",,,"80","H,,S",,,"69",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-11-13",,,"74","H,,S",,,,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-11-14","0.02",",,S","75","H,,S","89",",,S",,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-11-15","1.04",",,S","75","H,,S",,,,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-11-16","0.00",",,S","78","H,,S",,,"68",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-11-17",,,"76","H,,S",,,,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-11-18","0.12",",,S","75","H,,S","86",",,S","68",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-11-19","0.00",",,S","80","H,,S","90",",,S","68",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-11-20",,,"78","H,,S","89",",,S","67",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-11-21",,,"80","H,,S","92",",,S",,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-11-22",,,"77","H,,S","89",",,S","69",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-11-23",,,"79","H,,S","86",",,S","68",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-11-24","0.00",",,S","78","H,,S","89",",,S","67",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-11-25","3.90",",,S","77","H,,S","86",",,S",,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-11-26","0.17",",,S","76","H,,S",,,"68",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-11-27","0.00",",,S","72","H,,S","80",",,S",,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-11-28","0.18",",,S","71","H,,S","81",",,S","65",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-11-29","1.43",",,S","74","H,,S","82",",,S",,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-11-30","0.80",",,S","71","H,,S","83",",,S","65",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-12-01","0.08",",,S","71","H,,S",,,,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-12-02","3.93",",,S","77","H,,S","87",",,S","63",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-12-03","1.24",",,S","68","H,,S","76",",,S",,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-12-04","0.50",",,S","71","H,,S",,,"64",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-12-05","1.10",",,S","74","H,,S",,,,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-12-06","0.00",",,S","73","H,,S","84",",,S",,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-12-07","0.01",",,S","74","H,,S","86",",,S","66",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-12-08","0.53",",,S","72","H,,S","82",",,S",,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-12-09","0.17",",,S","73","H,,S",,,"64",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-12-10","0.28",",,S","74","H,,S","84",",,S","65",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-12-11","1.38",",,S","73","H,,S",,,,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-12-12","0.24",",,S","76","H,,S","85",",,S","66",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-12-13","0.00",",,S","73","H,,S","85",",,S","67",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-12-14","0.20",",,S","71","H,,S","81",",,S",,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-12-15","1.46",",,S","74","H,,S","85",",,S","66",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-12-16","0.02",",,S","76","H,,S","85",",,S","65",",,S"
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-12-17","0.00",",,S","78","H,,S",,,,
"TZ000063832","TABORA AIRPORT, TZ","-5.083","32.833","1182.0","2023-12-18",,,"79","H,,S","87",",,S","68",",,S"
